Age,BusinessTravelN,DailyRate,DepartmentN,DistanceFromHome,Education,EducationFieldN,EmployeeCount,EnvironmentSatisfaction,GenderN,HourlyRate,JobInvolvement,JobLevel,JobRole_N,JobSatisfaction,MaritalStatus_N,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18N,OverTimeN,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionN,Attrition
37,1,1470,1,10,3,4,1,2,0,71,3,1,3,2,2,3936,9953,1,1,0,11,3,1,80,1,8,2,1,8,4,7,7,0,No
32,1,1401,2,4,2,3,1,3,0,56,3,1,1,2,2,3931,20990,2,1,0,11,3,1,80,1,6,5,3,4,3,1,2,0,No
31,1,140,1,12,1,4,1,3,0,95,3,1,3,4,2,3929,6984,8,1,1,23,4,3,80,1,7,0,3,4,2,0,2,0,No
37,1,1017,1,1,2,4,1,3,0,83,2,1,3,1,2,3920,18697,2,1,0,14,3,1,80,1,17,2,2,3,1,0,2,0,No
32,2,1125,1,16,1,3,1,2,0,72,1,1,3,1,1,3919,4681,1,1,1,22,4,2,80,0,10,5,3,10,2,6,7,1,Yes
35,1,802,1,10,3,2,1,2,1,45,3,1,2,4,3,3917,9541,1,1,0,20,4,1,80,1,3,4,2,3,2,1,2,0,No
24,1,506,1,29,1,4,1,2,1,91,3,1,2,1,3,3907,3622,1,1,0,13,3,2,80,3,6,2,4,6,2,1,2,0,No
39,1,360,1,23,3,4,1,3,1,93,3,1,3,1,1,3904,22154,0,1,0,13,3,1,80,0,6,2,3,5,2,0,3,1,Yes
26,1,683,1,2,1,4,1,1,1,36,2,1,3,4,1,3904,4050,0,1,0,12,3,4,80,0,5,2,3,4,3,1,1,0,No
39,1,835,1,19,4,2,1,4,1,41,3,2,3,4,3,3902,5141,8,1,0,14,3,2,80,3,7,2,3,2,2,2,2,0,No
22,2,1368,1,4,1,1,1,3,1,99,2,1,2,3,1,3894,9129,5,1,0,16,3,3,80,0,4,3,3,2,2,1,2,1,Yes
36,2,1213,0,2,1,5,1,2,1,94,2,2,4,4,1,3886,4223,1,1,0,21,4,4,80,0,10,2,2,10,1,0,8,0,No
50,1,316,2,8,4,6,1,4,1,54,3,1,1,2,2,3875,9983,7,1,0,15,3,4,80,1,4,2,3,2,2,2,2,0,No
28,2,193,1,2,3,3,1,4,1,52,2,1,2,4,2,3867,14222,1,1,1,12,3,2,80,1,2,2,3,2,2,2,2,0,No
33,1,1099,1,4,4,4,1,1,0,82,2,1,2,2,2,3838,8192,8,1,0,11,3,4,80,0,8,5,3,5,4,0,2,0,No
30,1,921,1,1,3,3,1,4,1,38,1,1,2,3,2,3833,24375,3,1,0,21,4,3,80,2,7,2,3,2,2,0,2,0,No
27,1,1469,1,1,2,4,1,4,1,82,3,1,2,2,3,3816,17881,1,1,0,11,3,2,80,1,5,2,3,5,2,0,4,0,No
34,2,878,1,10,4,4,1,4,1,43,3,1,3,3,3,3815,5972,1,1,1,17,3,4,80,1,5,4,4,5,3,2,0,0,No
29,2,574,1,20,1,4,1,4,1,40,3,1,2,4,2,3812,7003,1,1,0,13,3,2,80,0,11,3,4,11,8,3,10,0,No
29,1,468,1,28,4,4,1,4,0,73,2,1,3,1,1,3785,8489,1,1,0,14,3,2,80,0,5,3,1,5,4,0,4,0,No
54,1,548,1,8,4,3,1,3,0,42,3,2,2,3,1,3780,23428,7,1,0,11,3,3,80,0,19,3,3,1,0,0,0,0,No
30,2,1012,1,5,4,3,1,2,1,75,2,1,3,4,3,3761,2373,9,1,0,12,3,2,80,1,10,3,2,5,4,0,3,0,No
29,1,1010,1,1,3,3,1,1,0,97,3,1,3,4,3,3760,5598,1,1,0,15,3,1,80,3,3,5,3,3,2,1,2,0,No
24,2,567,1,2,1,1,1,1,0,32,3,1,3,4,1,3760,17218,1,1,1,13,3,3,80,0,6,2,3,6,3,1,3,0,No
39,2,443,1,8,1,3,1,3,0,48,3,1,2,3,2,3755,17872,1,1,0,11,3,1,80,1,8,3,3,8,3,0,7,0,No
30,1,911,1,1,2,4,1,4,1,76,3,1,2,2,2,3748,4077,1,1,0,13,3,3,80,0,12,6,2,12,8,1,7,0,No
35,1,622,1,14,4,2,1,3,1,39,2,1,2,2,3,3743,10074,1,1,1,24,4,4,80,1,5,2,1,4,2,0,2,1,Yes
34,1,829,0,3,2,5,1,3,1,88,3,1,4,4,2,3737,2243,0,1,0,19,3,3,80,1,4,1,1,3,2,0,2,0,No
32,1,515,1,1,3,3,1,4,1,62,2,1,2,3,1,3730,9571,0,1,1,14,3,4,80,0,4,2,1,3,2,1,2,1,Yes
31,2,523,1,2,3,3,1,2,1,94,3,1,2,4,2,3722,21081,6,1,1,13,3,3,80,1,7,2,1,2,2,2,2,1,Yes
44,0,381,1,24,3,4,1,1,1,49,1,1,2,3,1,3708,2104,2,1,0,14,3,3,80,0,9,5,3,5,2,1,4,0,No
38,1,1153,1,6,2,2,1,4,0,40,2,1,2,3,2,3702,16376,1,1,0,11,3,2,80,1,5,3,3,5,4,0,4,0,No
45,1,549,1,8,4,2,1,4,1,75,3,2,3,4,2,3697,9278,9,1,0,14,3,1,80,2,12,3,3,10,9,9,8,0,No
36,2,469,1,3,3,1,1,3,1,46,3,1,3,2,2,3692,9256,1,1,0,12,3,3,80,0,12,2,2,11,10,0,7,0,No
25,1,1219,1,4,1,1,1,4,1,32,3,1,2,4,2,3691,4605,1,1,1,15,3,2,80,1,7,3,4,7,7,5,6,1,Yes
50,1,328,1,1,3,4,1,3,1,86,2,1,2,3,2,3690,3425,2,1,0,15,3,4,80,1,5,2,2,3,2,0,2,0,No
36,2,566,1,18,4,3,1,3,1,81,4,1,2,4,2,3688,7122,4,1,0,18,3,4,80,2,4,2,3,1,0,0,0,0,No
35,1,538,1,25,2,2,1,1,1,54,2,2,2,4,1,3681,14004,4,1,0,14,3,4,80,0,9,3,3,3,2,0,2,0,No
42,2,748,1,9,2,4,1,1,0,74,3,1,2,4,1,3673,16458,1,1,0,13,3,3,80,0,12,3,3,12,9,5,8,0,No
25,1,882,1,19,1,4,1,4,1,67,3,1,2,4,2,3669,9075,3,1,0,11,3,3,80,3,7,6,2,3,2,1,2,0,No
28,1,857,1,10,3,2,1,3,0,59,3,2,3,3,1,3660,7909,3,1,0,13,3,4,80,0,10,4,4,8,7,1,7,0,No
39,0,592,1,2,3,3,1,1,0,54,2,1,2,1,1,3646,17181,2,1,1,23,4,2,80,0,11,2,4,1,0,0,0,1,Yes
45,0,248,1,23,2,3,1,4,1,42,3,2,2,1,2,3633,14039,1,1,1,15,3,3,80,1,9,2,3,9,8,0,8,0,No
37,1,1462,1,11,3,4,1,1,0,94,3,1,2,3,1,3629,19106,4,1,0,18,3,1,80,0,8,6,3,3,2,0,2,0,No
34,1,254,1,1,2,3,1,2,1,83,2,1,3,4,2,3622,22794,1,1,1,13,3,4,80,1,6,3,3,6,5,1,3,0,No
40,2,1469,1,9,4,4,1,4,1,35,3,1,3,2,3,3617,25063,8,1,1,14,3,4,80,1,3,2,3,1,1,0,0,0,No
33,1,147,0,2,3,5,1,2,1,99,3,1,4,3,2,3600,8429,1,1,0,13,3,4,80,1,5,2,3,5,4,1,4,0,No
24,1,477,1,24,3,4,1,4,1,49,3,1,2,2,1,3597,6409,8,1,0,22,4,4,80,0,6,2,3,4,3,1,2,0,No
28,1,1217,1,1,3,4,1,3,0,67,3,1,3,1,2,3591,12719,1,1,0,25,4,3,80,1,3,3,3,3,2,1,2,0,No
49,1,1418,1,1,3,1,1,3,0,36,3,1,3,1,2,3580,10554,2,1,0,16,3,2,80,1,7,2,3,4,2,0,2,0,No
30,1,1465,1,1,3,4,1,4,1,63,3,1,3,2,2,3579,9369,0,1,1,21,4,1,80,1,12,2,3,11,9,5,7,0,No
26,1,652,1,7,3,2,1,3,1,100,4,1,2,1,1,3578,23577,0,1,0,12,3,4,80,0,8,2,3,7,7,0,7,0,No
37,1,290,1,21,3,3,1,2,1,65,4,1,3,1,2,3564,22977,1,1,1,12,3,1,80,1,8,3,2,8,7,1,7,0,No
40,0,458,1,16,2,3,1,3,1,74,3,1,3,3,3,3544,8532,9,1,0,16,3,2,80,1,6,0,3,4,2,0,0,0,No
27,1,728,2,23,1,4,1,2,0,36,2,2,1,3,2,3540,7018,1,1,0,21,4,4,80,1,9,5,3,9,8,5,8,0,No
43,1,244,0,2,3,3,1,2,1,97,3,1,4,4,1,3539,5033,0,1,0,13,3,2,80,0,10,5,3,9,7,1,8,0,No
55,1,1441,1,22,3,1,1,1,1,94,2,1,3,2,3,3537,23737,5,1,0,12,3,4,80,1,8,1,3,4,2,1,2,0,No
27,1,486,1,8,3,4,1,2,0,86,4,1,3,3,2,3517,22490,7,1,0,17,3,1,80,0,5,0,3,3,2,0,2,0,No
35,1,735,1,6,1,3,1,3,1,66,3,1,3,3,2,3506,6020,0,1,1,14,3,4,80,0,4,3,3,3,2,2,2,0,No
23,1,310,1,10,1,4,1,1,1,79,4,1,3,3,1,3505,19630,1,1,0,18,3,4,80,0,2,3,3,2,2,0,2,0,No
37,0,1413,1,5,2,1,1,3,1,84,4,1,2,3,1,3500,25470,0,1,0,14,3,1,80,0,7,2,1,6,5,1,3,0,No
30,1,853,1,7,4,3,1,3,1,49,3,2,2,3,3,3491,11309,1,1,0,13,3,1,80,3,10,4,2,10,7,8,9,0,No
28,1,529,1,2,4,3,1,1,1,79,3,1,2,3,1,3485,14935,2,1,0,11,3,3,80,0,5,5,1,0,0,0,0,1,Yes
52,0,585,2,29,4,3,1,1,1,40,3,1,1,4,3,3482,19788,2,1,0,15,3,2,80,2,16,3,2,9,8,0,0,0,No
31,2,307,1,29,2,4,1,3,1,71,2,1,2,2,1,3479,11652,0,1,0,11,3,2,80,0,6,2,4,5,4,1,4,1,Yes
31,1,741,1,2,4,3,1,2,1,69,3,1,2,3,2,3477,18103,1,1,0,14,3,4,80,1,6,2,4,5,2,0,3,0,No
27,1,591,1,2,1,4,1,1,1,40,3,1,2,2,2,3468,16632,9,1,0,12,3,4,80,1,6,3,3,2,2,2,2,0,No
28,1,1157,1,2,4,4,1,1,1,84,1,1,3,4,2,3464,24737,5,1,1,13,3,4,80,0,5,4,2,3,2,2,2,1,Yes
45,1,1316,1,29,3,4,1,3,1,83,3,1,3,4,1,3452,9752,5,1,0,13,3,2,80,0,9,2,2,6,5,0,3,0,No
37,1,921,1,10,3,4,1,3,0,98,3,1,2,1,2,3452,17663,6,1,0,20,4,2,80,1,17,3,3,5,4,0,3,0,No
33,1,461,1,13,1,3,1,2,0,53,3,1,3,4,1,3452,17241,3,1,0,18,3,1,80,0,5,4,3,3,2,0,2,0,No
40,1,555,1,2,3,4,1,2,0,78,2,2,2,3,2,3448,13436,6,1,0,22,4,2,80,1,20,3,3,1,0,0,0,0,No
21,1,1343,2,22,1,1,1,3,1,49,3,1,1,3,1,3447,24444,1,1,0,11,3,3,80,0,3,2,3,3,2,1,2,0,No
27,1,1054,1,8,3,4,1,3,0,67,3,1,3,4,1,3445,6152,1,1,0,11,3,3,80,0,6,5,2,6,2,1,4,0,No
28,1,1434,1,5,4,1,1,3,1,50,3,1,2,3,1,3441,11179,1,1,1,13,3,3,80,0,2,3,2,2,2,2,2,1,Yes
32,2,585,1,10,3,3,1,1,1,56,3,1,3,3,2,3433,17360,6,1,0,13,3,1,80,1,10,3,2,5,2,1,3,0,No
25,1,180,1,2,1,4,1,1,1,65,4,1,3,1,1,3424,21632,7,1,0,13,3,3,80,0,6,3,2,4,3,0,1,0,No
46,1,991,0,1,2,3,1,4,0,44,3,1,4,1,1,3423,22957,6,1,0,12,3,3,80,0,10,3,4,7,6,5,7,0,No
47,1,465,1,1,3,1,1,1,1,74,3,1,3,4,2,3420,10205,7,1,0,12,3,3,80,1,17,2,2,6,5,1,2,0,No
44,1,1467,1,20,3,3,1,4,1,49,3,1,3,2,1,3420,21158,1,1,0,13,3,3,80,0,6,3,2,5,2,1,3,0,No
36,1,852,1,5,4,3,1,2,0,82,2,1,3,1,2,3419,13072,9,1,1,14,3,4,80,1,6,3,4,1,1,0,0,0,No
33,1,587,1,10,1,4,1,1,1,38,1,1,2,4,3,3408,6705,7,1,0,13,3,1,80,3,8,2,3,4,3,1,3,1,Yes
36,1,1218,2,9,4,3,1,3,1,82,2,1,1,1,1,3407,6986,7,1,0,23,4,2,80,0,10,4,3,5,3,0,3,1,Yes
35,1,750,1,28,3,3,1,2,1,46,4,2,2,3,2,3407,25348,1,1,0,17,3,4,80,2,10,3,2,10,9,6,8,0,No
36,1,318,1,9,3,4,1,4,1,79,2,1,3,3,2,3388,21777,0,1,1,17,3,1,80,1,2,0,2,1,0,0,0,1,Yes
40,1,616,1,2,2,3,1,3,0,99,3,1,2,1,2,3377,25605,4,1,0,17,3,4,80,1,7,5,2,4,3,0,2,0,No
41,1,509,1,7,2,1,1,2,0,43,4,1,3,3,2,3376,18863,1,1,0,13,3,3,80,0,10,3,3,10,6,0,8,0,No
22,1,581,1,1,2,3,1,4,1,63,3,1,3,3,1,3375,17624,0,1,0,12,3,4,80,0,4,2,4,3,2,1,2,0,No
33,2,1076,1,3,3,3,1,1,1,70,3,1,3,1,1,3348,3164,1,1,1,11,3,1,80,0,10,3,3,10,8,9,7,1,Yes
58,1,1145,1,9,3,4,1,2,0,75,2,1,3,2,2,3346,11873,4,1,1,20,4,2,80,1,9,3,2,1,0,0,0,0,No
29,1,806,1,7,3,1,1,2,0,39,3,1,2,3,3,3339,17285,3,1,1,13,3,1,80,2,10,2,3,7,7,7,7,1,Yes
40,1,1300,1,24,2,1,1,1,1,62,3,2,3,4,3,3319,24447,1,1,0,17,3,1,80,2,9,3,3,9,8,4,7,0,No
32,1,634,1,5,4,2,1,2,0,35,4,1,3,4,2,3312,18783,3,1,0,17,3,4,80,2,6,3,3,3,2,0,2,0,No
28,1,1117,1,8,2,3,1,4,0,66,3,1,3,4,1,3310,4488,1,1,0,21,4,4,80,0,5,3,3,5,3,0,2,0,No
38,1,1495,1,4,2,4,1,4,0,87,3,1,2,3,2,3306,26176,7,1,0,19,3,4,80,1,7,5,2,0,0,0,0,0,No
32,1,334,1,5,2,3,1,1,1,80,4,1,3,2,3,3298,15053,0,1,1,12,3,4,80,2,7,5,2,6,2,0,5,0,No
23,1,160,1,4,1,4,1,3,0,51,3,1,2,2,1,3295,12862,1,1,0,13,3,3,80,0,3,3,1,3,2,1,2,0,No
47,1,1454,2,2,4,3,1,4,0,65,2,1,1,4,1,3294,13137,1,1,1,18,3,1,80,0,3,3,2,3,2,1,2,0,No
34,1,401,1,1,3,3,1,4,0,86,2,1,2,2,2,3294,3708,5,1,0,17,3,1,80,1,7,2,2,5,4,0,2,0,No
29,2,490,1,10,3,3,1,4,0,61,3,1,3,2,3,3291,17940,0,1,0,14,3,4,80,2,8,2,2,7,5,1,1,0,No
34,1,182,1,1,4,3,1,2,0,72,4,1,3,4,1,3280,13551,2,1,0,16,3,3,80,0,10,2,3,4,2,1,3,0,No
21,1,996,1,3,2,4,1,4,1,100,2,1,3,3,1,3230,10531,1,1,0,17,3,1,80,0,3,4,4,3,2,1,0,0,No
25,1,949,1,1,3,1,1,1,1,81,3,1,2,4,2,3229,4910,4,1,0,11,3,2,80,1,7,2,2,3,2,0,2,0,No
50,1,1207,1,28,1,4,1,4,1,74,4,1,2,3,2,3221,3297,1,1,1,11,3,3,80,3,20,3,3,20,8,3,8,0,No
52,1,1323,1,2,3,3,1,3,0,89,2,1,2,4,1,3212,3300,7,1,0,15,3,2,80,0,6,3,2,2,2,2,2,0,No
49,1,722,1,25,4,3,1,3,0,84,3,1,2,1,2,3211,22102,1,1,0,14,3,4,80,1,10,3,2,9,6,1,4,0,No
36,1,1403,1,6,3,3,1,4,1,47,3,1,2,4,2,3210,20251,0,1,0,11,3,3,80,1,16,4,3,15,13,10,11,0,No
30,1,201,1,5,3,1,1,4,0,84,3,1,3,1,3,3204,10415,5,1,0,14,3,4,80,1,8,3,3,3,2,2,2,0,No
24,1,1448,2,1,1,1,1,1,0,62,3,1,1,2,1,3202,21972,1,1,1,16,3,2,80,0,6,4,3,5,3,1,4,1,Yes
28,1,1451,1,2,1,3,1,1,1,67,2,1,3,2,2,3201,19911,0,1,0,17,3,1,80,0,6,2,1,5,3,0,4,0,No
28,1,1179,1,19,4,4,1,4,1,78,2,1,2,1,2,3196,12449,1,1,0,12,3,3,80,3,6,2,3,6,5,3,3,0,No
44,1,528,0,1,3,3,1,3,0,44,3,1,4,4,3,3195,4167,4,1,1,18,3,1,80,3,8,2,3,2,2,2,2,0,No
29,2,410,1,2,1,3,1,4,0,97,3,1,2,2,2,3180,4668,0,1,0,13,3,3,80,3,4,3,3,3,2,0,2,0,No
24,2,381,1,9,3,4,1,2,1,89,3,1,2,1,1,3172,16998,2,1,1,11,3,3,80,0,4,2,2,0,0,0,0,1,Yes
44,0,981,1,5,3,3,1,3,1,90,2,1,2,3,1,3162,7973,3,1,0,14,3,4,80,0,7,5,3,5,2,0,3,0,No
24,0,1269,1,4,1,3,1,1,1,46,2,1,2,4,2,3162,10778,0,1,0,17,3,4,80,0,6,2,2,5,2,3,4,0,No
44,2,920,1,24,3,3,1,4,1,43,3,1,2,3,3,3161,19920,3,1,1,22,4,4,80,1,19,0,1,1,0,0,0,1,Yes
52,1,1325,1,11,4,3,1,4,0,82,3,2,2,3,2,3149,21821,8,1,0,20,4,2,80,1,9,3,3,5,2,1,4,0,No
33,1,867,1,8,4,3,1,4,1,90,4,1,3,1,2,3143,6076,6,1,0,19,3,2,80,1,14,1,3,10,8,7,6,0,No
41,1,1356,2,20,2,6,1,2,0,70,3,1,1,2,1,3140,21728,1,1,1,22,4,4,80,0,4,5,2,4,3,0,2,1,Yes
29,1,1401,1,6,1,4,1,2,0,54,3,1,2,4,2,3131,26342,1,1,0,13,3,1,80,1,10,5,3,10,8,0,8,0,No
21,1,546,1,5,1,4,1,3,1,97,3,1,3,4,1,3117,26009,1,1,0,18,3,3,80,0,3,2,3,2,2,2,2,0,No
26,2,575,1,3,1,1,1,3,1,73,3,1,3,1,1,3102,6582,0,1,0,22,4,3,80,0,7,2,3,6,4,0,4,1,Yes
41,1,1411,1,19,2,3,1,3,1,36,3,2,3,1,3,3072,19877,2,1,0,16,3,1,80,2,17,2,2,1,0,0,0,0,No
30,0,111,1,9,3,4,1,3,1,66,3,2,2,1,3,3072,11012,1,1,0,11,3,3,80,2,12,4,3,12,9,6,10,0,No
39,1,170,1,3,2,4,1,3,1,76,2,2,2,3,3,3069,10302,0,1,0,15,3,4,80,1,11,3,3,10,8,0,7,0,No
32,2,1005,1,2,2,3,1,4,1,79,3,1,2,4,1,3068,11864,0,1,0,13,3,3,80,0,8,2,2,7,7,3,6,0,No
31,1,1154,2,2,2,3,1,1,1,54,3,1,1,3,2,3067,6393,0,1,0,19,3,3,80,1,3,1,3,2,2,1,2,0,No
31,0,976,1,3,2,4,1,3,1,48,3,1,3,1,3,3065,3995,1,1,1,13,3,4,80,1,4,3,4,4,2,2,3,0,No
27,1,1157,1,17,3,1,1,3,1,51,3,1,3,2,2,3058,13364,0,1,1,16,3,4,80,1,6,3,2,5,2,1,1,0,No
38,1,268,1,2,5,4,1,4,1,92,3,1,3,3,2,3057,20471,6,1,1,13,3,2,80,1,6,0,1,1,0,0,1,0,No
33,0,775,1,4,3,1,1,4,1,90,3,2,3,2,3,3055,6194,5,1,0,15,3,4,80,2,11,2,2,9,8,1,7,0,No
27,1,1420,2,2,1,6,1,3,1,85,3,1,1,1,3,3041,16346,0,1,0,11,3,2,80,1,5,3,3,4,3,0,2,1,Yes
36,1,132,1,6,3,3,1,2,0,55,4,1,2,4,2,3038,22002,3,1,0,12,3,2,80,0,5,3,3,1,0,0,0,0,No
32,1,120,1,6,5,3,1,3,1,43,3,1,3,3,1,3038,12430,3,1,0,20,4,1,80,0,8,2,3,5,4,1,4,0,No
37,1,1107,1,14,3,3,1,4,0,95,3,1,2,1,3,3034,26914,1,1,0,12,3,3,80,1,18,2,2,18,7,12,17,0,No
20,1,805,1,3,3,3,1,1,1,87,2,1,2,3,1,3033,12828,1,1,0,12,3,1,80,0,2,2,2,2,2,1,2,0,No
37,1,408,1,19,2,3,1,2,1,73,3,1,3,2,2,3022,10227,4,1,0,21,4,1,80,0,8,1,3,1,0,0,0,0,No
37,1,1439,1,4,1,3,1,3,1,54,3,1,3,3,2,2996,5182,7,1,1,15,3,4,80,0,8,2,3,6,4,1,3,0,No
34,2,560,1,1,4,2,1,4,1,91,3,1,3,1,3,2996,20284,5,1,0,14,3,3,80,2,10,2,3,4,3,1,3,0,No
19,1,265,1,25,3,3,1,2,0,57,4,1,3,4,1,2994,21221,1,1,1,12,3,4,80,0,1,2,3,1,0,0,1,0,No
38,2,1444,0,1,4,2,1,4,1,88,3,1,4,2,2,2991,5224,0,1,1,11,3,2,80,1,7,2,3,6,2,1,2,0,No
30,1,413,2,7,1,6,1,4,1,57,3,1,1,2,1,2983,18398,0,1,0,14,3,1,80,0,4,3,3,3,2,1,2,0,No
34,0,697,1,3,4,3,1,3,1,40,2,1,3,4,2,2979,22478,3,1,0,17,3,4,80,3,6,2,3,0,0,0,0,0,No
35,1,287,1,1,4,3,1,3,0,62,1,1,3,4,2,2977,8952,1,1,0,12,3,4,80,1,4,5,3,4,3,1,1,0,No
47,2,1309,2,4,1,4,1,2,1,99,3,2,1,3,1,2976,25751,3,1,0,19,3,1,80,0,5,3,3,0,0,0,0,0,No
29,1,1082,1,9,4,4,1,4,0,43,3,1,2,3,2,2974,25412,9,1,0,17,3,3,80,1,9,2,3,5,3,1,2,0,No
37,2,1231,2,21,2,4,1,3,0,54,3,1,1,4,2,2973,21222,5,1,0,15,3,2,80,1,10,3,3,5,4,0,0,0,No
20,1,129,1,4,3,1,1,1,1,84,3,1,2,1,1,2973,13008,1,1,0,19,3,2,80,0,1,2,3,1,0,0,0,1,Yes
34,1,479,1,7,4,4,1,1,1,35,3,1,3,4,1,2972,22061,1,1,0,13,3,3,80,0,1,4,1,1,0,0,0,0,No
26,1,1167,2,5,3,2,1,4,0,30,2,1,1,3,1,2966,21378,0,1,0,18,3,4,80,0,5,2,3,4,2,0,0,0,No
34,1,699,1,6,1,4,1,2,1,83,3,1,3,1,1,2960,17102,2,1,0,11,3,3,80,0,8,2,3,4,2,1,3,1,Yes
32,1,827,1,1,1,3,1,4,1,71,3,1,3,1,1,2956,15178,1,1,0,13,3,4,80,0,1,2,3,1,0,0,0,0,No
31,1,359,0,18,5,5,1,4,1,89,4,1,4,1,2,2956,21495,0,1,0,17,3,3,80,0,2,4,3,1,0,0,0,1,Yes
52,1,258,1,8,4,2,1,3,0,54,3,1,2,1,2,2950,17363,9,1,0,13,3,3,80,0,12,2,1,5,4,0,4,0,No
56,2,1240,1,9,3,4,1,1,0,63,3,1,3,3,2,2942,12154,2,1,0,19,3,2,80,1,18,4,3,5,4,0,3,0,No
26,1,1355,0,25,1,3,1,3,0,61,3,1,4,3,2,2942,8916,1,1,0,23,4,4,80,1,8,3,3,8,7,5,7,0,No
44,1,1097,1,10,4,3,1,3,1,96,3,1,3,3,1,2936,10826,1,1,1,11,3,3,80,0,6,4,3,6,4,0,2,1,Yes
42,0,355,1,10,4,1,1,3,1,38,3,1,3,3,2,2936,6161,3,1,0,22,4,2,80,2,10,1,2,6,3,3,3,0,No
22,0,1123,1,16,2,4,1,4,1,96,4,1,2,4,3,2935,7324,1,1,1,13,3,2,80,2,1,2,2,1,0,0,0,0,No
26,1,482,1,1,2,3,1,2,0,90,2,1,3,3,2,2933,14908,1,1,1,13,3,3,80,1,1,3,2,1,0,1,0,0,No
34,1,181,1,2,4,4,1,4,1,97,4,1,3,4,2,2932,5586,0,1,1,14,3,1,80,3,6,3,3,5,0,1,2,0,No
34,1,678,1,19,3,3,1,2,0,35,2,1,3,4,2,2929,20338,1,1,0,12,3,2,80,0,10,3,3,10,9,8,7,0,No
20,2,871,1,6,3,3,1,4,0,66,2,1,2,4,1,2926,19783,1,1,1,18,3,2,80,0,1,5,3,1,0,1,0,1,Yes
33,1,832,1,5,4,3,1,3,0,63,2,1,3,4,2,2911,14776,1,1,0,13,3,3,80,1,2,2,2,2,2,0,2,0,No
31,1,670,1,26,1,3,1,1,1,31,3,1,3,3,3,2911,15170,1,1,0,17,3,4,80,1,5,1,2,5,2,4,3,0,No
33,2,1392,1,3,4,3,1,4,0,56,3,1,3,3,2,2909,23159,1,1,1,11,3,3,80,0,8,3,3,8,7,3,0,0,No
28,2,1496,2,1,3,1,1,1,1,92,3,1,1,3,2,2909,15747,3,1,0,15,3,4,80,1,5,3,4,3,2,1,2,1,Yes
23,1,1309,1,26,1,3,1,3,1,83,3,1,3,4,3,2904,16092,1,1,0,12,3,3,80,2,4,2,2,4,2,0,2,0,No
38,1,395,2,9,3,6,1,2,1,98,2,1,1,2,2,2899,12102,0,1,0,19,3,4,80,1,3,3,3,2,2,1,2,0,No
54,1,155,1,9,2,3,1,1,0,67,3,2,3,3,2,2897,22474,3,1,0,11,3,3,80,2,9,6,2,4,3,2,3,0,No
25,1,1280,1,7,1,4,1,4,1,64,2,1,3,4,2,2889,26897,1,1,0,11,3,3,80,2,2,2,3,2,2,2,1,0,No
26,1,1349,1,23,3,3,1,1,0,90,3,1,3,4,3,2886,3032,1,1,0,22,4,2,80,2,3,3,1,3,2,0,2,0,No
24,2,1287,1,7,3,3,1,1,0,55,3,1,2,3,2,2886,14168,1,1,1,16,3,4,80,1,6,4,3,6,3,1,2,1,Yes
26,1,583,1,4,2,3,1,3,1,53,3,1,3,4,1,2875,9973,1,1,1,20,4,2,80,0,8,2,2,8,5,2,2,0,No
22,1,534,1,15,3,4,1,2,0,59,3,1,2,4,1,2871,23785,1,1,0,15,3,3,80,0,1,5,3,0,0,0,0,0,No
26,1,157,1,1,3,4,1,3,1,95,3,1,2,1,1,2867,20006,0,1,0,13,3,4,80,0,8,6,2,7,7,7,6,0,No
27,2,1337,0,22,3,5,1,1,0,58,2,1,4,2,2,2863,19555,1,1,0,12,3,1,80,0,1,2,3,1,0,0,0,1,Yes
30,1,793,1,16,1,3,1,2,1,33,3,1,3,4,2,2862,3811,1,1,0,12,3,2,80,1,10,2,2,10,0,0,8,0,No
35,1,1214,1,1,3,4,1,2,1,30,2,1,3,3,1,2859,26278,1,1,0,18,3,1,80,0,6,3,3,6,4,0,4,0,No
38,1,1404,2,1,3,3,1,1,1,59,2,1,1,1,1,2858,11473,4,1,0,14,3,1,80,0,20,3,2,1,0,0,0,0,No
28,1,1172,2,3,3,4,1,2,0,78,3,1,1,2,2,2856,3692,1,1,0,19,3,4,80,1,1,3,3,1,0,0,0,0,No
22,2,1256,1,3,4,3,1,3,1,48,2,1,3,4,2,2853,4223,0,1,1,11,3,2,80,1,1,5,3,0,0,0,0,1,Yes
33,1,350,2,5,3,6,1,4,0,34,3,1,1,3,1,2851,9150,1,1,1,13,3,2,80,0,1,2,3,1,0,0,0,1,Yes
38,1,433,0,1,3,5,1,3,1,37,4,1,4,3,2,2844,6004,1,1,0,13,3,4,80,1,7,2,4,7,6,5,0,0,No
51,2,968,1,6,2,4,1,2,0,40,2,1,2,3,1,2838,4257,0,1,0,14,3,2,80,0,8,6,2,7,0,7,7,0,No
32,1,267,1,29,4,3,1,3,0,49,2,1,2,2,1,2837,15919,1,1,0,13,3,3,80,0,6,3,3,6,2,4,1,0,No
20,1,959,1,1,3,3,1,4,0,83,2,1,3,2,1,2836,11757,1,1,0,13,3,4,80,0,1,0,4,1,0,0,0,0,No
